Country Code,Year,FDI,GDP_Growth,Internet_Usage,WGI
MWI,2007,1.92814440747221,9.59999987683469,0.965865,-0.166308999061584
MWI,2008,2.5237027903489,7.63973639944591,0.7,-0.0610706247389317
MWI,2008,2.5237027903489,7.63973639944591,0.7,-0.246654763817787
MWI,2008,2.5237027903489,7.63973639944591,0.7,-0.586309432983398
MWI,2008,2.5237027903489,7.63973639944591,0.7,-0.445902675390244
MWI,2008,2.5237027903489,7.63973639944591,0.7,-0.542513906955719
MWI,2008,2.5237027903489,7.63973639944591,0.7,-0.117958433926105
MWI,2009,0.545293920588433,8.3281098524038,1.07,0.0536668114364147
MWI,2009,0.545293920588433,8.3281098524038,1.07,-0.148771479725838
MWI,2009,0.545293920588433,8.3281098524038,1.07,-0.537756443023682
MWI,2009,0.545293920588433,8.3281098524038,1.07,-0.40589764714241
MWI,2009,0.545293920588433,8.3281098524038,1.07,-0.489193111658096
MWI,2009,0.545293920588433,8.3281098524038,1.07,-0.117453590035439
MWI,2010,0.957814621345542,6.87406585416142,2.26,0.0438957661390305
MWI,2010,0.957814621345542,6.87406585416142,2.26,-0.190968170762062
MWI,2010,0.957814621345542,6.87406585416142,2.26,-0.469919919967651
MWI,2010,0.957814621345542,6.87406585416142,2.26,-0.48874643445015
MWI,2010,0.957814621345542,6.87406585416142,2.26,-0.637416422367096
MWI,2010,0.957814621345542,6.87406585416142,2.26,-0.137619033455849
MWI,2011,6.97752227761724,4.93266999813729,3.33,-0.072912722826004
MWI,2011,6.97752227761724,4.93266999813729,3.33,-0.245419502258301
MWI,2011,6.97752227761724,4.93266999813729,3.33,-0.473825514316559
MWI,2011,6.97752227761724,4.93266999813729,3.33,-0.426366478204727
MWI,2011,6.97752227761724,4.93266999813729,3.33,-0.75433361530304
MWI,2011,6.97752227761724,4.93266999813729,3.33,-0.165708616375923
MWI,2012,-0.101285426070357,1.90000000072909,4.3506,-0.0026861692313104
MWI,2012,-0.101285426070357,1.90000000072909,4.3506,-0.206084370613098
MWI,2012,-0.101285426070357,1.90000000072909,4.3506,-0.509652614593506
MWI,2012,-0.101285426070357,1.90000000072909,4.3506,-0.477253526449203
MWI,2012,-0.101285426070357,1.90000000072909,4.3506,-0.712749183177948
MWI,2012,-0.101285426070357,1.90000000072909,4.3506,-0.240807324647903
MWI,2013,5.61985138978348,5.41034999817167,5.05,-0.20580980181694
MWI,2013,5.61985138978348,5.41034999817167,5.05,-0.178823113441467
MWI,2013,5.61985138978348,5.41034999817167,5.05,-0.509584069252014
MWI,2013,5.61985138978348,5.41034999817167,5.05,-0.619961082935333
MWI,2013,5.61985138978348,5.41034999817167,5.05,-0.679982602596283
MWI,2013,5.61985138978348,5.41034999817167,5.05,-0.162676721811295
MWI,2014,6.79541385727369,5.62527000105139,5.83,0.0810932070016861
MWI,2014,6.79541385727369,5.62527000105139,5.83,-0.064276397228241
MWI,2014,6.79541385727369,5.62527000105139,5.83,-0.657211363315582
MWI,2014,6.79541385727369,5.62527000105139,5.83,-0.761593222618103
MWI,2014,6.79541385727369,5.62527000105139,5.83,-0.819636702537537
MWI,2014,6.79541385727369,5.62527000105139,5.83,-0.288955628871918
MWI,2015,3.12107477506801,2.80000000003355,6.0,0.0342932753264904
MWI,2015,3.12107477506801,2.80000000003355,6.0,-0.0042402879334986
MWI,2015,3.12107477506801,2.80000000003355,6.0,-0.738582670688629
MWI,2015,3.12107477506801,2.80000000003355,6.0,-0.794206321239471
MWI,2015,3.12107477506801,2.80000000003355,6.0,-0.86566561460495
MWI,2015,3.12107477506801,2.80000000003355,6.0,-0.32932847738266
MWI,2016,1.46272973143861,2.49999999914311,6.3,-0.116127513349056
MWI,2016,1.46272973143861,2.49999999914311,6.3,-0.0304317232221365
MWI,2016,1.46272973143861,2.49999999914311,6.3,-0.795695960521698
MWI,2016,1.46272973143861,2.49999999914311,6.3,-0.784892559051514
MWI,2016,1.46272973143861,2.49999999914311,6.3,-0.881440103054047
MWI,2016,1.46272973143861,2.49999999914311,6.3,-0.395066827535629
MWI,2017,1.0085487596618,4.00000000089172,7.0,-0.249828174710274
MWI,2017,1.0085487596618,4.00000000089172,7.0,-0.0311444010585546
MWI,2017,1.0085487596618,4.00000000089172,7.0,-0.725338280200958
MWI,2017,1.0085487596618,4.00000000089172,7.0,-0.687570571899414
MWI,2017,1.0085487596618,4.00000000089172,7.0,-0.79025799036026
MWI,2017,1.0085487596618,4.00000000089172,7.0,-0.394054114818573
MWI,2018,0.779538295941585,4.35356471619211,8.79829,-0.431215286254883
MWI,2018,0.779538295941585,4.35356471619211,8.79829,-0.0761848464608192
MWI,2018,0.779538295941585,4.35356471619211,8.79829,-0.801393151283264
MWI,2018,0.779538295941585,4.35356471619211,8.79829,-0.765857875347137
MWI,2018,0.779538295941585,4.35356471619211,8.79829,-0.723060786724091
MWI,2018,0.779538295941585,4.35356471619211,8.79829,-0.405365645885468
MWI,2019,0.499715595789277,5.71682519194337,11.0586,-0.286819607019424
MWI,2019,0.499715595789277,5.71682519194337,11.0586,-0.110017240047455
